44612;3000213;75241;RLS/Squidle;15;14.8514851485149
45045;3002563;75949;RLS/Squidle;29;29
45095;3000113;76073;RLS/Squidle;4;4.3956043956044
45429;3002583;76451;RLS/Squidle;1;0.99009900990099
45641;3002595;77055;RLS/Squidle;1;0.99009900990099
46240;912350193;78228;RLS/Squidle;1;0.99009900990099
46254;3002918;78246;RLS/Squidle;3;2.97029702970297
46953;3000004;79507;RLS/Squidle;1;0.99009900990099
47351;912351300;80127;RLS/Squidle;2;2
47598;912351355;80668;RLS/Squidle;1;0.99009900990099
47692;912346574;80909;RLS/Squidle;24;20
47720;912341942;80952;RLS/Squidle;2;1.98019801980198
47734;3000164;80959;RLS/Squidle;1;0.99009900990099
48438;3000110;82179;RLS/Squidle;12;13.3333333333333
48659;3000005;82561;RLS/Squidle;6;5.94059405940594
48854;912341931;83001;RLS/Squidle;1;0.99009900990099
49006;912345058;83324;RLS/Squidle;6;6
49670;3002924;84523;RLS/Squidle;1;0.99009900990099
50260;3002542;85734;RLS/Squidle;1;1
50474;3000043;86082;RLS/Squidle;1;1.26582278481013
51146;3002545;87380;RLS/Squidle;4;4
51244;3002521;87432;RLS/Squidle;15;16.6666666666667
52040;3000070;88864;RLS/Squidle;1;0.99009900990099
52128;3002568;88985;RLS/Squidle;2;2.02020202020202
52752;3000067;89965;RLS/Squidle;1;0.99009900990099
52909;3000076;90227;RLS/Squidle;2;2.22222222222222
53061;912346470;90640;RLS/Squidle;2;1.98019801980198
55201;912347857;95072;RLS/Squidle;2;2
55240;912351430;95161;RLS/Squidle;7;7
55619;912345925;95927;RLS/Squidle;2;2
56374;3000212;97623;RLS/Squidle;9;8.91089108910891
56518;912341960;97864;RLS/Squidle;1;1
58088;912345057;101025;RLS/Squidle;27;27
58303;912341924;101756;RLS/Squidle;1;0.99009900990099
58441;3000001;101973;RLS/Squidle;2;1.98019801980198
59346;3002536;103604;RLS/Squidle;2;2.22222222222222
60443;7002855;105870;RLS/Squidle;2;2.22222222222222
60615;3000075;106450;RLS/Squidle;23;25.5555555555556
60784;3000109;106570;RLS/Squidle;2;1.98019801980198
60861;912346314;106761;RLS/Squidle;2;2
61382;912341945;107867;RLS/Squidle;1;0.99009900990099
61513;3000158;108232;RLS/Squidle;6;6.74157303370786
62821;912346898;111071;RLS/Squidle;1;0.99009900990099
62847;912345687;111157;RLS/Squidle;1;0.99009900990099
63287;912344873;112348;RLS/Squidle;1;0.99009900990099
63484;3000009;112957;RLS/Squidle;3;3.33333333333333
63998;3002592;114196;RLS/Squidle;1;0.99009900990099
64009;912341949;114211;RLS/Squidle;3;3
64294;912344869;114985;RLS/Squidle;4;4.12371134020619
64697;3000153;115913;RLS/Squidle;2;2.1978021978022
65009;3000232;116844;RLS/Squidle;4;3.96039603960396
65060;3000034;116922;RLS/Squidle;3;3.33333333333333
65173;3000122;117111;RLS/Squidle;4;4.3956043956044
65846;912345060;118878;RLS/Squidle;5;5
66648;3000023;120945;RLS/Squidle;7;7.86516853932584
66747;912346912;121192;RLS/Squidle;1;1.0989010989011
66766;3000080;121294;RLS/Squidle;3;2.97029702970297
66823;3002922;121480;RLS/Squidle;3;2.97029702970297
66973;3000012;122116;RLS/Squidle;1;1.0989010989011
67109;3002598;122349;RLS/Squidle;1;0.99009900990099
68132;912342968;125920;RLS/Squidle;10;10
68157;912346248;125980;RLS/Squidle;5;5.49450549450549
68757;3002538;127976;RLS/Squidle;4;4
68850;3002587;128407;RLS/Squidle;1;0.99009900990099
455;912351918;895;Australian Coral Species;49;40.1639344262295
1602;912352128;2595;Australian Coral Species;12;11.5384615384615
1613;912351896;2618;Australian Coral Species;9;9.18367346938776
2538;912351941;4238;Australian Coral Species;6;5.66037735849057
2591;912351999;4316;Australian Coral Species;11;10.5769230769231
2752;912351921;4510;Australian Coral Species;22;21.3592233009709
3439;912344182;5807;Australian Coral Species;26;24.2990654205607
4417;912352041;7501;Australian Coral Species;50;50
5696;912351929;9449;Australian Coral Species;48;44.4444444444444
6360;912344181;10302;Australian Coral Species;28;27.7227722772277
8356;912352124;13848;Australian Coral Species;13;13.4020618556701
10066;912352037;16481;Australian Coral Species;44;40.3669724770642
10831;912344170;17860;Australian Coral Species;5;4.90196078431373
11243;912352099;18660;Australian Coral Species;34;33.6633663366337
13247;912351906;21999;Australian Coral Species;7;6.93069306930693
13761;912351879;22692;Australian Coral Species;25;24.5098039215686
15230;912352109;24829;Australian Coral Species;6;6.06060606060606
15370;912351998;24983;Australian Coral Species;17;16.1904761904762
16036;912344177;26129;Australian Coral Species;1;1.35135135135135
16405;912351931;26723;Australian Coral Species;26;26.530612244898
17067;912352122;27720;Australian Coral Species;1;0.970873786407767
18093;912344180;29410;Australian Coral Species;17;16.1904761904762
18974;912352063;31069;Australian Coral Species;2;2
22425;912351901;36739;Australian Coral Species;20;19.047619047619
24167;912352033;39313;Australian Coral Species;7;6.73076923076923
25017;912351944;40680;Australian Coral Species;9;9.09090909090909
25398;912352130;41302;Australian Coral Species;8;7.69230769230769
28660;912351903;46171;Australian Coral Species;2;1.98019801980198
31383;912351890;50828;Australian Coral Species;37;36.6336633663366
32269;912351933;52495;Australian Coral Species;30;30.6122448979592
33409;912351882;54435;Australian Coral Species;41;41
33457;912352121;54514;Australian Coral Species;11;11.340206185567
33680;912352045;54780;Australian Coral Species;19;18.2692307692308
33863;912351888;55232;Australian Coral Species;25;24.2718446601942
34436;912351967;56230;Australian Coral Species;32;29.3577981651376
36591;912351895;60159;Australian Coral Species;13;13
37455;912351935;61629;Australian Coral Species;37;34.5794392523364
38422;912351897;63690;Australian Coral Species;19;18.6274509803922
38964;912352126;64700;Australian Coral Species;18;16.2162162162162
39734;912352131;66034;Australian Coral Species;9;8.18181818181818
40639;912351912;68207;Australian Coral Species;28;28
